State,District,Date,Year,Avg_rainfall,,,,,,
,,,,,,,,,7/1/2023,16.99
,,,,,,,,,7/2/2023,8.09
,,,,,,,,,7/3/2023,4.05
,,,,,,,,,Bulandshahr,2.93
,,,,,,,,,7/1/2023,0.96
,,,,,,,,,7/2/2023,0.04
,,,,,,,,,7/3/2023,1.93
,,,,,,,,,Chandauli,60.89
,,,,,,,,,7/1/2023,14.3
,,,,,,,,,7/2/2023,33.41
,,,,,,,,,7/3/2023,13.18
,,,,,,,,,Chitrakoot,25.04
,,,,,,,,,7/1/2023,4.01
,,,,,,,,,7/2/2023,15.46
,,,,,,,,,7/3/2023,5.57
,,,,,,,,,Deoria,60.31
,,,,,,,,,7/1/2023,16.05
,,,,,,,,,7/2/2023,24.98
,,,,,,,,,7/3/2023,19.28
,,,,,,,,,Etah,17.73
,,,,,,,,,7/1/2023,13.13
,,,,,,,,,7/2/2023,2.26
,,,,,,,,,7/3/2023,2.34
,,,,,,,,,Etawah,24.94
,,,,,,,,,7/1/2023,18.24
,,,,,,,,,7/2/2023,3.4
,,,,,,,,,7/3/2023,3.3
,,,,,,,,,Farrukhabad,19.46
,,,,,,,,,7/1/2023,9.93
,,,,,,,,,7/2/2023,8.29
,,,,,,,,,7/3/2023,1.24
,,,,,,,,,Fatehpur,62.27
,,,,,,,,,7/1/2023,35.77
,,,,,,,,,7/2/2023,25.23
,,,,,,,,,7/3/2023,1.27
,,,,,,,,,Firozabad,13.16
,,,,,,,,,7/1/2023,12.89
,,,,,,,,,7/2/2023,0.04
,,,,,,,,,7/3/2023,0.23
,,,,,,,,,Gautam Buddha Nagar,4.93
,,,,,,,,,7/1/2023,4.93
,,,,,,,,,7/2/2023,0
,,,,,,,,,Ghaziabad,0.49
,,,,,,,,,7/1/2023,0.49
,,,,,,,,,7/2/2023,0
,,,,,,,,,Ghazipur,81.3
,,,,,,,,,7/1/2023,33.18
,,,,,,,,,7/2/2023,34.08
,,,,,,,,,7/3/2023,14.04
,,,,,,,,,Gonda,71.17
,,,,,,,,,7/1/2023,51.04
,,,,,,,,,7/2/2023,20.04
,,,,,,,,,7/3/2023,0.09
,,,,,,,,,Gorakhpur,106.09
,,,,,,,,,7/1/2023,42.16
,,,,,,,,,7/2/2023,42.25
,,,,,,,,,7/3/2023,21.68
,,,,,,,,,Hamirpur,41.48
,,,,,,,,,7/1/2023,34.11
,,,,,,,,,7/2/2023,7.13
,,,,,,,,,7/3/2023,0.24
,,,,,,,,,Hapur,0.75
,,,,,,,,,7/1/2023,0.75
,,,,,,,,,7/3/2023,0
,,,,,,,,,Hardoi,33.99
,,,,,,,,,7/1/2023,12.04
,,,,,,,,,7/2/2023,17.4
,,,,,,,,,7/3/2023,4.55
,,,,,,,,,Hathras,5.62
,,,,,,,,,7/1/2023,5.18
,,,,,,,,,7/2/2023,0.27
,,,,,,,,,7/3/2023,0.17
,,,,,,,,,Jalaun,44.14
,,,,,,,,,7/1/2023,28.37
,,,,,,,,,7/2/2023,13.41
,,,,,,,,,7/3/2023,2.36
,,,,,,,,,Jaunpur,78.69
,,,,,,,,,7/1/2023,33.29
,,,,,,,,,7/2/2023,34.44
,,,,,,,,,7/3/2023,10.96
,,,,,,,,,Jhansi,24.44
,,,,,,,,,7/1/2023,18.13
,,,,,,,,,7/2/2023,6.3
,,,,,,,,,7/3/2023,0.01
,,,,,,,,,Kannauj,80.66
,,,,,,,,,7/1/2023,19.99
,,,,,,,,,7/2/2023,26.9
,,,,,,,,,7/3/2023,33.77
,,,,,,,,,Kanpur Dehat,55.25
,,,,,,,,,7/1/2023,21.73
,,,,,,,,,7/2/2023,32.15
,,,,,,,,,7/3/2023,1.37
,,,,,,,,,Kanpur Nagar,49.48
,,,,,,,,,7/1/2023,20.63
,,,,,,,,,7/2/2023,24.78
,,,,,,,,,7/3/2023,4.07
,,,,,,,,,Kasganj,16.9
,,,,,,,,,7/1/2023,11.46
,,,,,,,,,7/2/2023,1.72
,,,,,,,,,7/3/2023,3.72
,,,,,,,,,Kaushambi,32.83
,,,,,,,,,7/1/2023,14.79
,,,,,,,,,7/2/2023,14.64
,,,,,,,,,7/3/2023,3.4
,,,,,,,,,Kheri,25.36
,,,,,,,,,7/1/2023,11.54
,,,,,,,,,7/2/2023,12.59
,,,,,,,,,7/3/2023,1.23
,,,,,,,,,Kushi Nagar,50.28
,,,,,,,,,7/1/2023,17.63
,,,,,,,,,7/2/2023,25.17
,,,,,,,,,7/3/2023,7.48
,,,,,,,,,Lalitpur,14.06
,,,,,,,,,7/1/2023,1.28
,,,,,,,,,7/2/2023,11.57
,,,,,,,,,7/3/2023,1.21
,,,,,,,,,Lucknow,55.14
,,,,,,,,,7/1/2023,20.27
,,,,,,,,,7/2/2023,28.05
,,,,,,,,,7/3/2023,6.82
,,,,,,,,,Maharajganj,107.01
,,,,,,,,,7/1/2023,58.09
,,,,,,,,,7/2/2023,38.81
,,,,,,,,,7/3/2023,10.11
,,,,,,,,,Mahoba,27.09
,,,,,,,,,7/1/2023,12.38
,,,,,,,,,7/2/2023,9.91
,,,,,,,,,7/3/2023,4.8
,,,,,,,,,Mainpuri,25.62
,,,,,,,,,7/1/2023,16.58
,,,,,,,,,7/2/2023,8.75
,,,,,,,,,7/3/2023,0.29
,,,,,,,,,Mathura,1.77
,,,,,,,,,7/1/2023,1.76
,,,,,,,,,7/2/2023,0
,,,,,,,,,7/3/2023,0.01
,,,,,,,,,Mau,94.71
,,,,,,,,,7/1/2023,30.03
,,,,,,,,,7/2/2023,45.19
,,,,,,,,,7/3/2023,19.49
,,,,,,,,,Meerut,2.59
,,,,,,,,,7/1/2023,2.04
,,,,,,,,,7/2/2023,0.55
,,,,,,,,,7/3/2023,0
,,,,,,,,,Mirzapur,42.65
,,,,,,,,,7/1/2023,19.44
,,,,,,,,,7/2/2023,19.86
,,,,,,,,,7/3/2023,3.35
,,,,,,,,,Moradabad,16.44
,,,,,,,,,7/1/2023,4.85
,,,,,,,,,7/2/2023,7.45
,,,,,,,,,7/3/2023,4.14
,,,,,,,,,Muzaffarnagar,6.12
,,,,,,,,,7/1/2023,5.62
,,,,,,,,,7/2/2023,0.5
,,,,,,,,,7/3/2023,0
,,,,,,,,,Pilibhit,14
,,,,,,,,,7/1/2023,7.67
,,,,,,,,,7/2/2023,6.27
,,,,,,,,,7/3/2023,0.06
,,,,,,,,,Pratapgarh,63.08
,,,,,,,,,7/1/2023,34.42
,,,,,,,,,7/2/2023,16.04
,,,,,,,,,7/3/2023,12.62
,,,,,,,,,Prayagraj,26.31
,,,,,,,,,7/1/2023,18.14
,,,,,,,,,7/2/2023,6.64
,,,,,,,,,7/3/2023,1.53
,,,,,,,,,Rae Bareli,79.39
,,,,,,,,,7/1/2023,49.38
,,,,,,,,,7/2/2023,25.74
,,,,,,,,,7/3/2023,4.27
,,,,,,,,,Rampur,14.18
,,,,,,,,,7/1/2023,8.62
,,,,,,,,,7/2/2023,3.92
,,,,,,,,,7/3/2023,1.64
,,,,,,,,,Saharanpur,1.18
,,,,,,,,,7/1/2023,1.01
,,,,,,,,,7/2/2023,0.07
,,,,,,,,,7/3/2023,0.1
,,,,,,,,,Sambhal,9.82
,,,,,,,,,7/1/2023,6.59
,,,,,,,,,7/2/2023,2.76
,,,,,,,,,7/3/2023,0.47
,,,,,,,,,Sant Kabeer Nagar,142.9
,,,,,,,,,7/1/2023,71.31
,,,,,,,,,7/2/2023,57.9
,,,,,,,,,7/3/2023,13.69
,,,,,,,,,Shahjahanpur,8.47
,,,,,,,,,7/1/2023,2.36
,,,,,,,,,7/2/2023,3.79
,,,,,,,,,7/3/2023,2.32
,,,,,,,,,Shamli,0.08
,,,,,,,,,7/1/2023,0.07
,,,,,,,,,7/2/2023,0
,,,,,,,,,7/3/2023,0.01
,,,,,,,,,Shravasti,75.66
,,,,,,,,,7/1/2023,46.48
,,,,,,,,,7/2/2023,29.18
,,,,,,,,,7/3/2023,0
,,,,,,,,,Siddharth Nagar,225.16
,,,,,,,,,7/1/2023,182.87
,,,,,,,,,7/2/2023,34.35
,,,,,,,,,7/3/2023,7.94
,,,,,,,,,Sitapur,33.18
,,,,,,,,,7/1/2023,12.29
,,,,,,,,,7/2/2023,19.44
,,,,,,,,,7/3/2023,1.45
,,,,,,,,,Sonbhadra,41.07
,,,,,,,,,7/1/2023,15.84
,,,,,,,,,7/2/2023,20.74
,,,,,,,,,7/3/2023,4.49
,,,,,,,,,Sultanpur,99.31
,,,,,,,,,7/1/2023,53.66
,,,,,,,,,7/2/2023,36.72
,,,,,,,,,7/3/2023,8.93
,,,,,,,,,Unnao,74.89
,,,,,,,,,7/1/2023,24.21
,,,,,,,,,7/2/2023,40.73
,,,,,,,,,7/3/2023,9.95
,,,,,,,,,Varanasi,73
,,,,,,,,,7/1/2023,34.63
,,,,,,,,,7/2/2023,32.2
,,,,,,,,,7/3/2023,6.17
,,,,,,,,,Uttarakhand,401.53
,,,,,,,,,Almora,37.49
,,,,,,,,,7/1/2023,8.72
,,,,,,,,,7/2/2023,27.37
,,,,,,,,,7/3/2023,1.4
,,,,,,,,,Bageshwar,42.8
,,,,,,,,,7/1/2023,21.58
,,,,,,,,,7/2/2023,17.43
,,,,,,,,,7/3/2023,3.79
,,,,,,,,,Chamoli,28.45
,,,,,,,,,7/1/2023,11.34
,,,,,,,,,7/2/2023,12.39
,,,,,,,,,7/3/2023,4.72
,,,,,,,,,Champawat,43.36
,,,,,,,,,7/1/2023,30.33
,,,,,,,,,7/2/2023,12.69
,,,,,,,,,7/3/2023,0.34
,,,,,,,,,Dehradun,31.86
,,,,,,,,,7/1/2023,7.2
,,,,,,,,,7/2/2023,17.52
,,,,,,,,,7/3/2023,7.14
,,,,,,,,,Haridwar,18.7
,,,,,,,,,7/1/2023,16.26
,,,,,,,,,7/2/2023,1.58
,,,,,,,,,7/3/2023,0.86
,,,,,,,,,Nainital,40.92
,,,,,,,,,7/1/2023,10.71
,,,,,,,,,7/2/2023,24.88
,,,,,,,,,7/3/2023,5.33
,,,,,,,,,Pauri Garhwal,29.89
,,,,,,,,,7/1/2023,14.01
,,,,,,,,,7/2/2023,14.05
,,,,,,,,,7/3/2023,1.83
,,,,,,,,,Pithoragarh,25.45
,,,,,,,,,7/1/2023,15.71
,,,,,,,,,7/2/2023,6.35
,,,,,,,,,7/3/2023,3.39
,,,,,,,,,Rudra Prayag,13.84
,,,,,,,,,7/1/2023,2.69
,,,,,,,,,7/2/2023,8.1
,,,,,,,,,7/3/2023,3.05
,,,,,,,,,Tehri Garhwal,33.24
,,,,,,,,,7/1/2023,10.1
,,,,,,,,,7/2/2023,18.25
,,,,,,,,,7/3/2023,4.89
,,,,,,,,,Udam Singh Nagar,44.26
,,,,,,,,,7/1/2023,20.78
,,,,,,,,,7/2/2023,21.21
,,,,,,,,,7/3/2023,2.27
,,,,,,,,,Uttar Kashi,11.27
,,,,,,,,,7/1/2023,3.39
,,,,,,,,,7/2/2023,6.3
,,,,,,,,,7/3/2023,1.58
,,,,,,,,,West Bengal,1219.26
,,,,,,,,,24 Paraganas North,16.69
,,,,,,,,,7/1/2023,12.39
,,,,,,,,,7/2/2023,2.44
,,,,,,,,,7/3/2023,1.86
,,,,,,,,,24 Paraganas South,6.92
,,,,,,,,,7/1/2023,4.58
,,,,,,,,,7/2/2023,0.23
,,,,,,,,,7/3/2023,2.11
,,,,,,,,,Alipurduar,137.25
,,,,,,,,,7/1/2023,20.08
,,,,,,,,,7/2/2023,88.17
,,,,,,,,,7/3/2023,29
,,,,,,,,,Bankura,41.54
,,,,,,,,,7/1/2023,16.67
,,,,,,,,,7/2/2023,22.84
,,,,,,,,,7/3/2023,2.03
,,,,,,,,,Birbhum,19.52
,,,,,,,,,7/1/2023,2.84
,,,,,,,,,7/2/2023,2.16
,,,,,,,,,7/3/2023,14.52
,,,,,,,,,Coochbehar,138.19
,,,,,,,,,7/1/2023,39.54
,,,,,,,,,7/2/2023,59.34
,,,,,,,,,7/3/2023,39.31
,,,,,,,,,Darjeeling,41.19
,,,,,,,,,7/1/2023,11.69
,,,,,,,,,7/2/2023,15.72
,,,,,,,,,7/3/2023,13.78
,,,,,,,,,Dinajpur Dakshin,118.3
,,,,,,,,,7/1/2023,57.5
,,,,,,,,,7/2/2023,14.21
,,,,,,,,,7/3/2023,46.59
,,,,,,,,,Dinajpur Uttar,92.22
,,,,,,,,,7/1/2023,42.17
,,,,,,,,,7/2/2023,4.36
,,,,,,,,,7/3/2023,45.69
,,,,,,,,,Hooghly,37.31
,,,,,,,,,7/1/2023,23.52
,,,,,,,,,7/2/2023,13.64
,,,,,,,,,7/3/2023,0.15
,,,,,,,,,Howrah,15.84
,,,,,,,,,7/1/2023,9.32
,,,,,,,,,7/2/2023,1.96
,,,,,,,,,7/3/2023,4.56
,,,,,,,,,Jalpaiguri,100.36
,,,,,,,,,7/1/2023,19.31
,,,,,,,,,7/2/2023,39.21
,,,,,,,,,7/3/2023,41.84
,,,,,,,,,Jhargram,28.93
,,,,,,,,,7/1/2023,14.28
,,,,,,,,,7/2/2023,12.02
,,,,,,,,,7/3/2023,2.63
,,,,,,,,,Kalimpong,102.44
,,,,,,,,,7/1/2023,12.33
,,,,,,,,,7/2/2023,47.68
,,,,,,,,,7/3/2023,42.43
,,,,,,,,,Kolkata,8.89
,,,,,,,,,7/1/2023,3.26
,,,,,,,,,7/2/2023,1.27
,,,,,,,,,7/3/2023,4.36
,,,,,,,,,Maldah,109.99
,,,,,,,,,7/1/2023,48.59
,,,,,,,,,7/2/2023,25.62
,,,,,,,,,7/3/2023,35.78
,,,,,,,,,Medinipur East,7.26
,,,,,,,,,7/1/2023,5.54
,,,,,,,,,7/2/2023,1.55
,,,,,,,,,7/3/2023,0.17
,,,,,,,,,Medinipur West,31.98
,,,,,,,,,7/1/2023,16.6
,,,,,,,,,7/2/2023,13.75
,,,,,,,,,7/3/2023,1.63
,,,,,,,,,Murshidabad,37.67
,,,,,,,,,7/1/2023,15.14
,,,,,,,,,7/2/2023,7.47
,,,,,,,,,7/3/2023,15.06
,,,,,,,,,Nadia,59.04
,,,,,,,,,7/1/2023,40.45
,,,,,,,,,7/2/2023,16.28
,,,,,,,,,7/3/2023,2.31
,,,,,,,,,Paschim Bardhaman,4.71
,,,,,,,,,7/1/2023,1.07
,,,,,,,,,7/2/2023,1.23
,,,,,,,,,7/3/2023,2.41
,,,,,,,,,Purba Bardhaman,38.48
,,,,,,,,,7/1/2023,29.16
,,,,,,,,,7/2/2023,9.14
,,,,,,,,,7/3/2023,0.18
,,,,,,,,,Purulia,24.54
,,,,,,,,,7/1/2023,5.33
,,,,,,,,,7/2/2023,9.58
,,,,,,,,,7/3/2023,9.63
,,,,,,,,,(blank),
,,,,,,,,,(blank),
,,,,,,,,,(blank),
,,,,,,,,,Grand Total,21902.42
